Date,From_Community,Maximum_Temperature,Minimum_Temperature,Average_Temperature,Temperature_Range,Total_Precipitation,Total_Snow,Average_Humidity,Maximum_Wind_Speed
2014-05-23,WASHINGTON PARK,61.3,48.7,55,12.6,0.001,0,77,10
2014-05-23,WEST ENGLEWOOD,61.3,48.7,55,12.6,0.001,0,77,10
2014-05-23,WEST GARFIELD PARK,61.3,48.7,55,12.6,0.001,0,77,10
2014-05-23,WEST RIDGE,61.3,48.7,55,12.6,0.001,0,77,10
2014-05-23,WEST TOWN,61.3,48.7,55,12.6,0.001,0,77,10
2014-05-23,WOODLAWN,61.3,48.7,55,12.6,0.001,0,77,10
2014-05-24,ALBANY PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,ARMOUR SQUARE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,AUSTIN,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,AVALON PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,AVONDALE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,BRIDGEPORT,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,CHATHAM,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,DOUGLAS,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,EAST GARFIELD PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,EDGEWATER,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,ENGLEWOOD,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,FULLER PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,GRAND BOULEVARD,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,GREATER GRAND CROSSING,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,HERMOSA,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,HUMBOLDT PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,HYDE PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,IRVING PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,KENWOOD,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,LAKE VIEW,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,LINCOLN PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,LINCOLN SQUARE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,LOGAN SQUARE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,LOOP,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,LOWER WEST SIDE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,MCKINLEY PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,NEAR NORTH SIDE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,NEAR SOUTH SIDE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,NEAR WEST SIDE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,NEW CITY,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,NORTH CENTER,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,NORTH LAWNDALE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,NORTH PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,PORTAGE PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,ROGERS PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,SOUTH CHICAGO,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,SOUTH LAWNDALE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,SOUTH SHORE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,UPTOWN,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,WASHINGTON PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,WEST ENGLEWOOD,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,WEST GARFIELD PARK,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,WEST RIDGE,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,WEST TOWN,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-24,WOODLAWN,65.7,43.1,54.4,22.6,0,0,73,9
2014-05-25,ALBANY PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,ARMOUR SQUARE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,AUSTIN,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,AVALON PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,AVONDALE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,BRIDGEPORT,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,CHATHAM,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,DOUGLAS,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,EAST GARFIELD PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,EDGEWATER,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,ENGLEWOOD,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,FULLER PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,GRAND BOULEVARD,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,GREATER GRAND CROSSING,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,HERMOSA,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,HUMBOLDT PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,HYDE PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,IRVING PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,KENWOOD,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,LAKE VIEW,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,LINCOLN PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,LINCOLN SQUARE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,LOGAN SQUARE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,LOOP,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,LOWER WEST SIDE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,MCKINLEY PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,NEAR NORTH SIDE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,NEAR SOUTH SIDE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,NEAR WEST SIDE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,NEW CITY,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,NORTH CENTER,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,NORTH LAWNDALE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,NORTH PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,PORTAGE PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,ROGERS PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,SOUTH CHICAGO,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,SOUTH LAWNDALE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,SOUTH SHORE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,UPTOWN,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,WASHINGTON PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,WEST ENGLEWOOD,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,WEST GARFIELD PARK,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,WEST RIDGE,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,WEST TOWN,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-25,WOODLAWN,73.2,51.6,62.4,21.6,0,0,70,8
2014-05-26,ALBANY PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,ARMOUR SQUARE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,AUSTIN,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,AVALON PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,AVONDALE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,BRIDGEPORT,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,CHATHAM,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,DOUGLAS,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,EAST GARFIELD PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,EDGEWATER,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,ENGLEWOOD,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,FULLER PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,GRAND BOULEVARD,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,GREATER GRAND CROSSING,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,HERMOSA,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,HUMBOLDT PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,HYDE PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,IRVING PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,KENWOOD,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,LAKE VIEW,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,LINCOLN PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,LINCOLN SQUARE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,LOGAN SQUARE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,LOOP,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,LOWER WEST SIDE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,MCKINLEY PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,NEAR NORTH SIDE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,NEAR SOUTH SIDE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,NEAR WEST SIDE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,NEW CITY,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,NORTH CENTER,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,NORTH LAWNDALE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,NORTH PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,PORTAGE PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,ROGERS PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,SOUTH CHICAGO,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,SOUTH LAWNDALE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,SOUTH SHORE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,UPTOWN,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,WASHINGTON PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,WEST ENGLEWOOD,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,WEST GARFIELD PARK,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,WEST RIDGE,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,WEST TOWN,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-26,WOODLAWN,78,60.3,69.15,17.7,0.12,0,76,10
2014-05-27,ALBANY PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,ARMOUR SQUARE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,AUSTIN,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,AVALON PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,AVONDALE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,BRIDGEPORT,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,CHATHAM,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,DOUGLAS,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,EAST GARFIELD PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,EDGEWATER,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,ENGLEWOOD,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,FULLER PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,GRAND BOULEVARD,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,GREATER GRAND CROSSING,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,HERMOSA,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,HUMBOLDT PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,HYDE PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,IRVING PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,KENWOOD,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,LAKE VIEW,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,LINCOLN PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,LINCOLN SQUARE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,LOGAN SQUARE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,LOOP,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,LOWER WEST SIDE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,MCKINLEY PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,NEAR NORTH SIDE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,NEAR SOUTH SIDE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,NEAR WEST SIDE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,NEW CITY,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,NORTH CENTER,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,NORTH LAWNDALE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,NORTH PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,PORTAGE PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,ROGERS PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,SOUTH CHICAGO,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,SOUTH LAWNDALE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,SOUTH SHORE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,UPTOWN,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,WASHINGTON PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,WEST ENGLEWOOD,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,WEST GARFIELD PARK,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,WEST RIDGE,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,WEST TOWN,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-27,WOODLAWN,76,63.1,69.55,12.9,0.21,0,87,9
2014-05-28,ALBANY PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,ARMOUR SQUARE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,AUSTIN,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,AVALON PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,AVONDALE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,BRIDGEPORT,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,CHATHAM,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,DOUGLAS,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,EAST GARFIELD PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,EDGEWATER,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,ENGLEWOOD,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,FULLER PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,GRAND BOULEVARD,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,GREATER GRAND CROSSING,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,HERMOSA,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,HUMBOLDT PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,HYDE PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,IRVING PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,KENWOOD,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,LAKE VIEW,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,LINCOLN PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,LINCOLN SQUARE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,LOGAN SQUARE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,LOOP,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,LOWER WEST SIDE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,MCKINLEY PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,NEAR NORTH SIDE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,NEAR SOUTH SIDE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,NEAR WEST SIDE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,NEW CITY,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,NORTH CENTER,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,NORTH LAWNDALE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,NORTH PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,PORTAGE PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,ROGERS PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,SOUTH CHICAGO,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,SOUTH LAWNDALE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,SOUTH SHORE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,UPTOWN,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,WASHINGTON PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,WEST ENGLEWOOD,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,WEST GARFIELD PARK,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,WEST RIDGE,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,WEST TOWN,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-28,WOODLAWN,69.2,55,62.1,14.2,0.28,0,91,14
2014-05-29,ALBANY PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,ARMOUR SQUARE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,AUSTIN,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,AVALON PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,AVONDALE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,BRIDGEPORT,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,CHATHAM,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,DOUGLAS,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,EAST GARFIELD PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,EDGEWATER,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,ENGLEWOOD,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,FULLER PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,GRAND BOULEVARD,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,GREATER GRAND CROSSING,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,HERMOSA,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,HUMBOLDT PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,HYDE PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,IRVING PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,KENWOOD,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,LAKE VIEW,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,LINCOLN PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,LINCOLN SQUARE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,LOGAN SQUARE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,LOOP,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,LOWER WEST SIDE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,MCKINLEY PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,NEAR NORTH SIDE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,NEAR SOUTH SIDE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,NEAR WEST SIDE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,NEW CITY,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,NORTH CENTER,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,NORTH LAWNDALE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,NORTH PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,PORTAGE PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,ROGERS PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,SOUTH CHICAGO,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,SOUTH LAWNDALE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,SOUTH SHORE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,UPTOWN,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,WASHINGTON PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,WEST ENGLEWOOD,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,WEST GARFIELD PARK,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,WEST RIDGE,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,WEST TOWN,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-29,WOODLAWN,69.7,52.6,61.15,17.1,0.01,0,89,14
2014-05-30,ALBANY PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,ARMOUR SQUARE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,AUSTIN,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,AVALON PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,AVONDALE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,BRIDGEPORT,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,CHATHAM,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,DOUGLAS,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,EAST GARFIELD PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,EDGEWATER,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,ENGLEWOOD,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,FULLER PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,GRAND BOULEVARD,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,GREATER GRAND CROSSING,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,HERMOSA,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,HUMBOLDT PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,HYDE PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,IRVING PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,KENWOOD,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,LAKE VIEW,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,LINCOLN PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,LINCOLN SQUARE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,LOGAN SQUARE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,LOOP,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,LOWER WEST SIDE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,MCKINLEY PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,NEAR NORTH SIDE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,NEAR SOUTH SIDE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,NEAR WEST SIDE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,NEW CITY,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,NORTH CENTER,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,NORTH LAWNDALE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,NORTH PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,PORTAGE PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,ROGERS PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,SOUTH CHICAGO,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,SOUTH LAWNDALE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,SOUTH SHORE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,UPTOWN,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,WASHINGTON PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,WEST ENGLEWOOD,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,WEST GARFIELD PARK,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,WEST RIDGE,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,WEST TOWN,73,54.9,63.95,18.1,0,0,73,11
2014-05-30,WOODLAWN,73,54.9,63.95,18.1,0,0,73,11
2014-05-31,ALBANY PARK,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,ARMOUR SQUARE,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,AUSTIN,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,AVALON PARK,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,AVONDALE,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,BRIDGEPORT,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,CHATHAM,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,DOUGLAS,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,EAST GARFIELD PARK,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,EDGEWATER,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,ENGLEWOOD,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,FULLER PARK,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,GRAND BOULEVARD,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,GREATER GRAND CROSSING,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,HERMOSA,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,HUMBOLDT PARK,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,HYDE PARK,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,IRVING PARK,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,KENWOOD,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,LAKE VIEW,79,58.6,68.8,20.4,0,0,67,9
2014-05-31,LINCOLN PARK,79,58.6,68.8,20.4,0,0,67,9
